image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241956182.jpg,This Changes Everything,Naomi Klein,Paperback,4.0,11.7,$,15.0,9780241956182,Science-Geography,dataset/Science-Geography/0000036.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753557150.jpg,Lost Ocean,Johanna Basford,Paperback,4.5,12.39,$,,9780753557150,Science-Geography,dataset/Science-Geography/0000037.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572246959.jpg,Buddha's Brain,Rick Hanson,Paperback,4.0,11.44,$,18.0,9781572246959,Science-Geography,dataset/Science-Geography/0000038.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3991/9780399165245.jpg,A Mind for Numbers,Barbara Oakley,Paperback,4.5,14.57,$,17.0,9780399165245,Science-Geography,dataset/Science-Geography/0000039.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141991740.jpg,No One Is Too Small to Make a Difference,Greta Thunberg,Paperback,4.5,3.31,$,5.0,9780141991740,Science-Geography,dataset/Science-Geography/0000040.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7716/9781771642484.jpg,The Hidden Life of Trees,Peter Wohlleben,Hardback,4.0,16.53,$,18.99,9781771642484,Science-Geography,dataset/Science-Geography/0000041.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9084/9781908435132.jpg,The Maze Runner,James Dashner,Paperback,4.0,7.39,$,7.8,9781908435132,Science-Geography,dataset/Science-Geography/0000042.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465026562.jpg,"Godel, Escher, Bach",Douglas R. Hofstadter,Paperback,4.5,16.37,$,18.99,9780465026562,Science-Geography,dataset/Science-Geography/0000043.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198739838.jpg,Superintelligence,Nick Bostrom,Paperback,4.0,9.93,$,12.4,9780198739838,Science-Geography,dataset/Science-Geography/0000044.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473680326.jpg,How To,Randall Munroe,Hardback,4.5,14.37,$,21.1,9781473680326,Science-Geography,dataset/Science-Geography/0000045.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781802571.jpg,You Are the Placebo,Joe Dispenza,Paperback,4.5,14.4,$,17.0,9781781802571,Science-Geography,dataset/Science-Geography/0000046.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141031484.jpg,Fooled by Randomness,Nassim Nicholas Taleb,Paperback,4.0,9.96,$,11.4,9780141031484,Science-Geography,dataset/Science-Geography/0000047.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4721/9781472117113.jpg,A Brief History of Mathematical Thought,Luke Heaton,Paperback,3.5,5.63,$,12.9,9781472117113,Science-Geography,dataset/Science-Geography/0000048.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330492294.jpg,So You've Been Publicly Shamed,Jon Ronson,Paperback,4.0,4.96,$,11.5,9780330492294,Science-Geography,dataset/Science-Geography/0000049.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198788607.jpg,The Selfish Gene,Richard Dawkins,Paperback,4.0,10.44,$,12.4,9780198788607,Science-Geography,dataset/Science-Geography/0000050.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486272634.jpg,Flatland,Edwin A. Abbott,Paperback,4.0,2.81,$,,9780486272634,Science-Geography,dataset/Science-Geography/0000051.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9033/9781903348345.jpg,An Introductory Guide to Anatomy & Physiology,Louise Tucker,Paperback,4.0,23.0,$,,9781903348345,Science-Geography,dataset/Science-Geography/0000052.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9064/9781906427795.jpg,The Scorch Trials,James Dashner,Paperback,4.0,5.13,$,10.5,9781906427795,Science-Geography,dataset/Science-Geography/0000053.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5525/9780552562966.jpg,A Really Short History of Nearly Everything,Bill Bryson,Paperback,4.0,15.63,$,16.0,9780552562966,Science-Geography,dataset/Science-Geography/0000054.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753809877.jpg,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,Paperback,4.5,5.61,$,12.9,9780753809877,Science-Geography,dataset/Science-Geography/0000055.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5527/9780552778053.jpg,The Magic of Reality,Richard Dawkins,Paperback,4.0,5.98,$,11.4,9780552778053,Science-Geography,dataset/Science-Geography/0000056.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451683400.jpg,Free Will,Sam Harris,Paperback,4.0,6.9,$,12.4,9781451683400,Science-Geography,dataset/Science-Geography/0000057.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447259947.jpg,An Astronaut's Guide to Life on Earth,Chris Hadfield,Paperback,4.0,7.75,$,11.5,9781447259947,Science-Geography,dataset/Science-Geography/0000058.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0991/9780099173311.jpg,Surely You're Joking Mr Feynman,Richard P. Feynman,Paperback,4.5,11.09,$,13.9,9780099173311,Science-Geography,dataset/Science-Geography/0000059.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4708/9780470894521.jpg,Mathematical Mindsets,Jo Boaler,Paperback,4.5,15.64,$,18.8,9780470894521,Science-Geography,dataset/Science-Geography/0000060.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6262/9781626251137.jpg,Rewire Your Anxious Brain,Catherine M. Pittman,Paperback,4.0,10.14,$,16.0,9781626251137,Science-Geography,dataset/Science-Geography/0000061.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6074/9781607432395.jpg,Key Poses of Yoga: the Scientific Keys Vol 2,Ray Long,Paperback,4.5,24.21,$,30.9,9781607432395,Science-Geography,dataset/Science-Geography/0000062.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007250929.jpg,The Emperor of All Maladies,Siddhartha Mukherjee,Paperback,4.5,13.44,$,13.9,9780007250929,Science-Geography,dataset/Science-Geography/0000063.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099575061.jpg,Behave,Robert M. Sapolsky,Paperback,4.5,13.47,$,15.0,9780099575061,Science-Geography,dataset/Science-Geography/0000064.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099519850.jpg,The Talent Code,Daniel Coyle,Paperback,4.0,9.05,$,11.4,9780099519850,Science-Geography,dataset/Science-Geography/0000065.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345539434.jpg,Cosmos,Carl Sagan,Paperback,4.5,15.93,$,18.0,9780345539434,Science-Geography,dataset/Science-Geography/0000066.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3454/9780345409461.jpg,The Demon-Haunted World,Carl Sagan,Paperback,4.5,15.85,$,16.95,9780345409461,Science-Geography,dataset/Science-Geography/0000067.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509822805.jpg,Gratitude,Oliver Sacks,Hardback,4.0,7.82,$,12.9,9781509822805,Science-Geography,dataset/Science-Geography/0000068.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330453677.jpg,Into the Wild,Jon Krakauer,Paperback,4.0,7.08,$,11.4,9780330453677,Science-Geography,dataset/Science-Geography/0000069.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9829/9780982978658.jpg,Trail Guide to the Body,R.  Andrew Biel,Spiral bound,4.5,71.64,$,,9780982978658,Science-Geography,dataset/Science-Geography/0000070.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447275404.jpg,The Man Who Mistook His Wife for a Hat,Oliver Sacks,Paperback,4.0,8.37,$,12.4,9781447275404,Science-Geography,dataset/Science-Geography/0000071.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5291/9781529110944.jpg,When Breath Becomes Air,Paul Kalanithi,Paperback,4.5,7.54,$,8.8,9781529110944,Science-Geography,dataset/Science-Geography/0000072.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784741723.jpg,Invisible Women,Caroline Criado Perez,Hardback,4.5,18.75,$,21.1,9781784741723,Science-Geography,dataset/Science-Geography/0000073.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3068/9780306819117.jpg,Why Does E=mc2?,Brian Cox,Paperback,4.0,9.04,$,11.4,9780306819117,Science-Geography,dataset/Science-Geography/0000074.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141991443.jpg,This Is Not A Drill,Extinction Rebellion,Paperback,4.5,8.46,$,10.3,9780141991443,Science-Geography,dataset/Science-Geography/0000075.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8435/9781843547167.jpg,This Is Your Brain On Music,Daniel J. Levitin,Paperback,4.0,17.21,$,,9781843547167,Science-Geography,dataset/Science-Geography/0000076.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143109679.jpg,Let My People Go Surfing,Yvon Chouinard,Paperback,4.0,13.31,$,20.1,9780143109679,Science-Geography,dataset/Science-Geography/0000077.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7841/9781784161927.jpg,The God Delusion,Richard Dawkins,Paperback,4.0,10.75,$,12.9,9781784161927,Science-Geography,dataset/Science-Geography/0000078.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141981802.jpg,Life 3.0,Max Tegmark,Paperback,4.0,10.0,$,12.4,9780141981802,Science-Geography,dataset/Science-Geography/0000079.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099478898.jpg,The Happiness Hypothesis,Jonathan Haidt,Paperback,4.0,10.1,$,12.9,9780099478898,Science-Geography,dataset/Science-Geography/0000080.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784700089.jpg,Alan Turing: The Enigma,Andrew Hodges,Paperback,4.0,13.41,$,13.9,9781784700089,Science-Geography,dataset/Science-Geography/0000081.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3078/9780307888440.jpg,Immortal Life of Henrietta Lacks,Rebecca Skloot,Paperback,4.0,8.82,$,,9780307888440,Science-Geography,dataset/Science-Geography/0000082.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8485/9781848549005.jpg,The Invention of Nature,Andrea Wulf,Paperback,4.5,10.34,$,13.9,9781848549005,Science-Geography,dataset/Science-Geography/0000083.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7841/9781784160753.jpg,Storm in a Teacup,Helen Czerski,Paperback,4.0,5.78,$,12.4,9781784160753,Science-Geography,dataset/Science-Geography/0000084.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143107521.jpg,The Poetics of Space,Gaston Bachelard,Paperback,4.0,10.14,$,12.9,9780143107521,Science-Geography,dataset/Science-Geography/0000085.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781805473.jpg,The Biology of Belief,Bruce H. Lipton,Paperback,4.0,14.31,$,18.0,9781781805473,Science-Geography,dataset/Science-Geography/0000086.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141988351.jpg,Chernobyl,Serhii Plokhy,Paperback,4.5,10.2,$,12.9,9780141988351,Science-Geography,dataset/Science-Geography/0000087.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8483/9781848313477.jpg,The Epigenetics Revolution,Nessa Carey,Paperback,4.0,6.21,$,12.9,9781848313477,Science-Geography,dataset/Science-Geography/0000088.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241351574.jpg,Talking to Strangers,Malcolm Gladwell,Paperback,3.5,17.97,$,18.0,9780241351574,Science-Geography,dataset/Science-Geography/0000089.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7812/9781781256848.jpg,The Age of Surveillance Capitalism,Shoshana Zuboff,Hardback,4.0,23.93,$,30.9,9781781256848,Science-Geography,dataset/Science-Geography/0000090.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141985411.jpg,Weapons of Math Destruction,Cathy O'neil,Paperback,4.0,9.53,$,12.4,9780141985411,Science-Geography,dataset/Science-Geography/0000091.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141983219.jpg,Reality Is Not What It Seems,Carlo Rovelli,Paperback,4.5,9.53,$,12.9,9780141983219,Science-Geography,dataset/Science-Geography/0000092.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241270530.jpg,Chernobyl Prayer,Svetlana Alexievich,Paperback,4.5,9.66,$,12.4,9780241270530,Science-Geography,dataset/Science-Geography/0000093.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099584575.jpg,The Gene,Siddhartha Mukherjee,Paperback,4.5,12.59,$,,9780099584575,Science-Geography,dataset/Science-Geography/0000094.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471112683.jpg,A Universe From Nothing,Lawrence Krauss,Paperback,4.0,8.17,$,11.4,9781471112683,Science-Geography,dataset/Science-Geography/0000095.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6035/9781603580557.jpg,Thinking in Systems,Donella Meadows,Paperback,4.5,12.29,$,18.0,9781603580557,Science-Geography,dataset/Science-Geography/0000096.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1190/9781119002253.jpg,Storytelling with Data,Cole Nussbaumer Knaflic,Paperback,4.5,23.41,$,34.2,9781119002253,Science-Geography,dataset/Science-Geography/0000097.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007350544.jpg,Bounce,Matthew Syed,Paperback,4.0,8.87,$,11.4,9780007350544,Science-Geography,dataset/Science-Geography/0000098.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718185541.jpg,The GCHQ Puzzle Book,GCHQ,Paperback,4.0,14.12,$,16.0,9780718185541,Science-Geography,dataset/Science-Geography/0000099.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241341131.jpg,Digital Minimalism,Cal Newport,Paperback,4.0,14.58,$,17.0,9780241341131,Science-Geography,dataset/Science-Geography/0000100.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3305/9780330523592.jpg,Musicophilia,Oliver Sacks,Paperback,4.0,9.43,$,13.9,9780330523592,Science-Geography,dataset/Science-Geography/0000101.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5901/9781590173138.jpg,The One-Straw Revolution,Masanobu Fukuoka,Paperback,4.5,9.22,$,12.9,9781590173138,Science-Geography,dataset/Science-Geography/0000102.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345376596.jpg,Pale Blue Dot: a Vision of the Human Future in Space,Carl Sagan,Paperback,4.5,15.51,$,15.99,9780345376596,Science-Geography,dataset/Science-Geography/0000103.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143120537.jpg,Moonwalking with Einstein,Joshua Foer,Paperback,4.0,14.9,$,18.0,9780143120537,Science-Geography,dataset/Science-Geography/0000104.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3072/9780307279460.jpg,A Walk in the Woods,Bill Bryson,Paperback,4.0,7.55,$,8.3,9780307279460,Science-Geography,dataset/Science-Geography/0000105.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143113997.jpg,"Eat, Pray, Love",Elizabeth Gilbert,Book,3.5,9.1,$,9.3,9780143113997,Science-Geography,dataset/Science-Geography/0000106.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141983042.jpg,The Undoing Project,Michael Lewis,Paperback,4.0,9.93,$,11.5,9780141983042,Science-Geography,dataset/Science-Geography/0000107.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5527/9780552775243.jpg,The Greatest Show on Earth,Richard Dawkins,Paperback,4.0,11.49,$,,9780552775243,Science-Geography,dataset/Science-Geography/0000108.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4864/9780486450063.jpg,On the Origin of Species,Charles Darwin,Paperback,4.0,5.67,$,6.7,9780486450063,Science-Geography,dataset/Science-Geography/0000109.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5713/9781571313560.jpg,Braiding Sweetgrass,Robin Wall Kimmerer,Paperback,4.5,14.57,$,,9781571313560,Science-Geography,dataset/Science-Geography/0000110.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241951460.jpg,My Family and Other Animals,Gerald Durrell,Paperback,4.0,8.62,$,,9780241951460,Science-Geography,dataset/Science-Geography/0000111.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409184676.jpg,The Ordnance Survey Puzzle Book,Ordnance Survey,Paperback,3.5,13.2,$,18.0,9781409184676,Science-Geography,dataset/Science-Geography/0000112.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409163862.jpg,L'art de la Simplicite (The English Edition),Dominique Loreau,Paperback,3.5,4.92,$,10.5,9781409163862,Science-Geography,dataset/Science-Geography/0000113.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0997/9780099769514.jpg,In Patagonia,Bruce Chatwin,Paperback,3.5,5.08,$,12.9,9780099769514,Science-Geography,dataset/Science-Geography/0000114.jpg
